Pais,Cliente,Clasificacion,Orden de compra,No.defactura,Estado de la Factura,fecha de factura,Comercial,Cantidad,Nombre de producto,Precio unitario,Descuento,Costo U,Almacen.0,Almacen.1,Segmento,Total Producto,Monto total,Referencia,Capacidad_a_kwh,Potencia_kw,Potencia_t_mva,Total Potencia kW,Total Potencia de Transformadores MVA,Total Capacidad de almacenamiento kWh,Prefix,Year,Invoice_No,Hora de extracción,Amount,Year Month,Index,Classificacion New,Segmento (Grouped),Comercial (Grouped)
Nicaragua,"Interamerican Solar, S.A.",Utility Scale,ON-02141,INV/2023/1943,posted,2023-05-31 00:00:00,Francisco Asturias,1,Installation Accessories,10148.94,0,9000,1,Neptune - Panamá,Utility Scale / Spare parts,10148.94,404956.92,Dropship,0,0,0,0,0,0,INV,2023,1943,2023-11-30 06:08:18,10148.94,2023-05,2141,Utility Scale,Other,Francisco Asturias
Nicaragua,"Interamerican Solar, S.A.",Utility Scale,ON-02142,INV/2023/1944,posted,2023-05-31 00:00:00,Francisco Asturias,1,[DCBOX-9/5-H0],5319.15,0,4365,1,Neptune - Panamá,Utility Scale / Energy Storage / Accessories,5319.15,55319.16,Dropship,0,0,0,0,0,0,INV,2023,1944,2023-11-30 06:08:15,5319.15,2023-05,1842,Utility Scale,Other,Francisco Asturias
Nicaragua,"Interamerican Solar, S.A.",Utility Scale,ON-02142,INV/2023/1944,posted,2023-05-31 00:00:00,Francisco Asturias,1,[DTS-200K-D0],12765.96,0,10000,1,Neptune - Panamá,Utility Scale / Energy Storage / Accessories,12765.96,55319.16,Dropship,0,0,0,0,0,0,INV,2023,1944,2023-11-30 06:08:16,12765.96,2023-05,1839,Utility Scale,Other,Francisco Asturias
Honduras,"Zona Ind. de Exp. Buenavista, S.A.",Utility Scale,ON-02008,INV/2023/1918,posted,2023-05-22 00:00:00,Francisco Asturias,1,[SUNMACCESS01],750,0,440,1,Neptune - Panamá,Utility Scale / Monitoring,750,152040,Dropship,0,0,0,0,0,0,INV,2023,1918,2023-11-30 06:09:48,750,2023-05,1945,Utility Scale,Other,Francisco Asturias
Honduras,"Zona Ind. de Exp. Buenavista, S.A.",Utility Scale,ON-02008,INV/2023/1918,posted,2023-05-22 00:00:00,Francisco Asturias,1,SmartACU2000D-D-03-2PID/2PLC,5690,0,5000,1,Neptune - Panamá,Utility Scale / Monitoring,5690,152040,Dropship,0,0,0,0,0,0,INV,2023,1918,2023-11-30 06:09:47,5690,2023-05,1964,Utility Scale,Other,Francisco Asturias
Spain,UTE Talnique España,Utility Scale,ON-02160,INV/2023/1919,posted,2023-05-22 00:00:00,Francisco Asturias,1,SmartACU2000D-D-03-2PID/2PLC,5263.16,0,5000,1,Neptune - Panamá,Utility Scale / Monitoring,5263.16,386631.75,Dropship,0,0,0,0,0,0,INV,2023,1919,2023-11-30 06:09:45,5263.16,2023-05,1966,Utility Scale,Other,Francisco Asturias
Guatemala,"Ecolumen y Convertechnic de Guatemala, S.A.",Utility Scale,ON-01905,INV/2023/1911,posted,2023-05-19 00:00:00,Raul Davila,1,SmartACU2000D-D-01-PID/PLC,4782,0,3915.18,1,Neptune - Panamá,Utility Scale / Monitoring,4782,98810,Dropship,0,0,0,0,0,0,INV,2023,1911,2023-11-30 06:09:57,4782,2023-05,1946,Utility Scale,Other,Other
Guatemala,"Ecolumen y Convertechnic de Guatemala, S.A.",Utility Scale,ON-01905,INV/2023/1911,posted,2023-05-19 00:00:00,Raul Davila,1,[SUNMACCESS01],778,0,440,1,Neptune - Panamá,Utility Scale / Monitoring,778,98810,Dropship,0,0,0,0,0,0,INV,2023,1911,2023-11-30 06:09:57,778,2023-05,1971,Utility Scale,Other,Other
Panama,Panasolar Green Energy Corp.,Utility Scale,ON-00404,INV/2023/1906,posted,2023-05-17 00:00:00,Francisco Asturias,1,Commissioning,9281.89,0,7000,1,Neptune - Panamá,Utility Scale / STS / Services,9281.89,9281.89,,0,0,0,0,0,0,INV,2023,1906,2023-11-30 06:10:02,9281.89,2023-05,2137,Utility Scale,Other,Francisco Asturias
El Salvador,"Potenza, S.A. de C.V.",Utility Scale,ON-02094,INV/2023/1895,posted,2023-05-09 00:00:00,Raul Davila,1,Commissioning,5437.5,0,7000,1,Neptune - Panamá,Utility Scale / STS / Services,5437.5,5437.5,,0,0,0,0,0,0,INV,2023,1895,2023-11-30 06:10:24,5437.5,2023-05,2136,Utility Scale,Other,Other
Guatemala,"Cenit, S.A.",Utility Scale,ON-01023,INV/2023/1871,posted,2023-03-31 00:00:00,Francisco Asturias,1,Commissioning,8750,0,7000,1,Neptune - Panamá,Utility Scale / STS / Services,8750,8750,Comissioning PO 3170 ON-01023,0,0,0,0,0,0,INV,2023,1871,2023-11-30 06:12:01,8750,2023-03,2133,Utility Scale,Other,Francisco Asturias
El Salvador,"Potenza, S.A. de C.V.",Utility Scale,ON-02094,INV/2023/1819,posted,2023-02-28 00:00:00,Raul Davila,1,Commissioning,4350,0,7000,1,Neptune - Panamá,Utility Scale / STS / Services,4350,4350,Proyecto La Independencia,0,0,0,0,0,0,INV,2023,1819,2023-11-30 06:14:08,4350,2023-02,2130,Utility Scale,Other,Other
Spain,"Sociedad Española de Montajes Industriales, S.A.U.",Utility Scale,ON-01937,INV/2023/1809,posted,2023-02-17 00:00:00,Francisco Asturias,1,SmartACU2000D-D-03-2PID/2PLC,5189.19,0,5000,1,Neptune - Panamá,Utility Scale / Monitoring,5189.19,10594.6,PO3312/3299,0,0,0,0,0,0,INV,2023,1809,2023-11-30 06:14:21,5189.19,2023-02,1973,Utility Scale,Other,Francisco Asturias
Trinidad and Tobago,Sinohydro Corporation Limited,DG,ON-01768,INV/2023/1751,posted,2023-01-17 00:00:00,Alejandra Soto,1,[SUNMACCESS01],605,0,440,1,Neptune - Panamá,Utility Scale / Monitoring,605,5117,PO3278,0,0,0,0,0,0,INV,2023,1751,2023-11-30 06:16:08,605,2023-01,2008,Utility Scale,Other,Other
Trinidad and Tobago,Sinohydro Corporation Limited,DG,ON-01768,INV/2023/1751,posted,2023-01-17 00:00:00,Alejandra Soto,1,SmartACU2000D-D-01-PID/PLC,4481,0,3915.18,1,Neptune - Panamá,Utility Scale / Monitoring,4481,5117,PO3278,0,0,0,0,0,0,INV,2023,1751,2023-11-30 06:16:07,4481,2023-01,2009,Utility Scale,Other,Other
Spain,"Enerland 2007 Fotovoltaica, S.L.",Utility Scale,ON-01514,INV/2022/1718,posted,2022-12-20 00:00:00,Francisco Asturias,1,SmartACU2000D-D-03-2PID/2PLC,5320,0,5000,1,Neptune - Panamá,Utility Scale / Monitoring,5320,236392,PO3257,0,0,0,0,0,0,INV,2022,1718,2023-09-28 16:35:29,5320,2022-12,2011,Utility Scale,Other,Francisco Asturias
Spain,"Enerland 2007 Fotovoltaica, S.L.",Utility Scale,ON-01514,INV/2022/1718,posted,2022-12-20 00:00:00,Francisco Asturias,1,SmartACU2000D-D-01-PID/PLC,4260,0,3915.18,1,Neptune - Panamá,Utility Scale / Monitoring,4260,236392,PO3257,0,0,0,0,0,0,INV,2022,1718,2023-09-28 16:35:29,4260,2022-12,1995,Utility Scale,Other,Francisco Asturias
Panama,Renewable Energy & Technical Solutions S.A. (RETSSA),DG,ON-01458,INV/2022/1630,posted,2022-10-31 00:00:00,Martin Muadi,1,[SUNMACCESS01],730,0,440,1,Neptune - Panamá,Utility Scale / Monitoring,730,177448,PO3241,0,0,0,0,0,0,INV,2022,1630,2023-09-28 16:37:31,730,2022-10,2013,Utility Scale,Other,Martin Muadi
Panama,Renewable Energy & Technical Solutions S.A. (RETSSA),DG,ON-01459,INV/2022/1631,posted,2022-10-31 00:00:00,Martin Muadi,1,[SUNMACCESS01],730,0,440,1,Neptune - Panamá,Utility Scale / Monitoring,730,89924,PO3242,0,0,0,0,0,0,INV,2022,1631,2023-09-28 16:37:28,730,2022-10,1991,Utility Scale,Other,Martin Muadi
Panama,Renewable Energy & Technical Solutions S.A. (RETSSA),DG,ON-01458,INV/2022/1630,posted,2022-10-31 00:00:00,Martin Muadi,1,SmartACU2000D-D-03-2PID/2PLC,5618,0,5000,1,Neptune - Panamá,Utility Scale / Monitoring,5618,177448,PO3241,0,0,0,0,0,0,INV,2022,1630,2023-09-28 16:37:31,5618,2022-10,1974,Utility Scale,Other,Martin Muadi
Panama,Renewable Energy & Technical Solutions S.A. (RETSSA),DG,ON-01459,INV/2022/1631,posted,2022-10-31 00:00:00,Martin Muadi,1,SmartACU2000D-D-01-PID/PLC,4494,0,3915.18,1,Neptune - Panamá,Utility Scale / Monitoring,4494,89924,PO3242,0,0,0,0,0,0,INV,2022,1631,2023-09-28 16:37:28,4494,2022-10,1983,Utility Scale,Other,Martin Muadi
Panama,"Aethon Power & Equipment, Corp.",Utility Scale,ON-01294,INV/2022/1543,posted,2022-08-31 00:00:00,Stephany Moran,1,Anticipo de Clientes,39704.03,0,0,1,Neptune - Panamá,Utility Scale / Orden Parcial,39704.03,39704.03,PO3208,0,0,0,0,0,0,INV,2022,1543,2023-09-28 16:39:31,39704.03,2022-08,2039,Utility Scale,Utility Scale / Orden Parcial,Other
Panama,"Aethon Power & Equipment, Corp.",Utility Scale,ON-00731,INV/2022/1535,posted,2022-08-29 00:00:00,Stephany Moran,1,Anticipo de Clientes,291953.48,0,0,1,Neptune - Panamá,Utility Scale / Orden Parcial,291953.48,291953.48,PO 3151,0,0,0,0,0,0,INV,2022,1535,2023-09-28 16:39:55,291953.48,2022-08,2037,Utility Scale,Utility Scale / Orden Parcial,Other
Guatemala,"Cenit, S.A.",DG,ON-01022,INV/2022/1507,posted,2022-08-09 00:00:00,Martin Muadi,1,SmartACU2000D-D-03-2PID/2PLC,6240,0,5000,1,Neptune - Panamá,Utility Scale / Monitoring,6240,6240,PO 3171,0,0,0,0,0,0,INV,2022,1507,2023-09-28 16:40:46,6240,2022-08,1996,Utility Scale,Other,Martin Muadi
El Salvador,"Potenza, S.A. de C.V.",DG,ON-01423,INV/2022/1504,posted,2022-08-05 00:00:00,Martin Muadi,1,Commissioning,1400,0,7000,1,Neptune - Panamá,Utility Scale / STS / Services,1400,1400,,0,0,0,0,0,0,INV,2022,1504,2023-09-28 16:40:51,1400,2022-08,2131,Utility Scale,Other,Martin Muadi
Panama,"EISA, Photovoltaics Business Corp. Ecosolar 3",Utility Scale,ON-01068,INV/2022/1473,posted,2022-06-30 00:00:00,Francisco Asturias,1,SmartACU2000D-D-03-2PID/2PLC,4800,0,5000,1,Neptune - Panamá,Utility Scale / Monitoring,4800,332920.72,PO 3184,0,0,0,0,0,0,INV,2022,1473,2023-09-28 16:41:58,4800,2022-06,1986,Utility Scale,Other,Francisco Asturias
El Salvador,"Potenza, S.A. de C.V.",Utility Scale,ON-01294,INV/2022/1457,posted,2022-06-17 00:00:00,Francisco Asturias,1,Anticipo de Clientes,39704.03,0,0,1,Neptune - Panamá,Utility Scale / Orden Parcial,39704.03,39704.03,PO3208,0,0,0,0,0,0,INV,2022,1457,2023-09-28 16:42:27,39704.03,2022-06,2036,Utility Scale,Utility Scale / Orden Parcial,Francisco Asturias
El Salvador,"Potenza, S.A. de C.V.",Utility Scale,ON-00731,INV/2022/1453,posted,2022-06-15 00:00:00,Francisco Asturias,1,Anticipo de Clientes,291953.48,0,0,1,Neptune - Panamá,Utility Scale / Orden Parcial,291953.48,291953.48,PO 3151,0,0,0,0,0,0,INV,2022,1453,2023-09-28 16:42:33,291953.48,2022-06,2020,Utility Scale,Utility Scale / Orden Parcial,Francisco Asturias
Panama,"Sociedad Super Servicios, S.A.",Utility Scale,ON-01258,INV/2022/1451,posted,2022-06-14 00:00:00,Francisco Asturias,1,Anticipo de Clientes,55976.44,0,0,1,Neptune - Panamá,Utility Scale / Orden Parcial,55976.44,55976.44,PO 3206,0,0,0,0,0,0,INV,2022,1451,2023-09-28 16:42:35,55976.44,2022-06,2034,Utility Scale,Utility Scale / Orden Parcial,Francisco Asturias
Panama,"Sociedad Super Servicios, S.A.",Utility Scale,ON-01291,INV/2022/1450,posted,2022-06-14 00:00:00,Francisco Asturias,1,Anticipo de Clientes,46217.65,0,0,1,Neptune - Panamá,Utility Scale / Orden Parcial,46217.65,46217.65,PO 3205,0,0,0,0,0,0,INV,2022,1450,2023-09-28 16:42:36,46217.65,2022-06,2035,Utility Scale,Utility Scale / Orden Parcial,Francisco Asturias
Spain,"Enerland 2007 Fotovoltaica, S.L.",DG,ON-00900,INV/2022/1428,posted,2022-05-19 00:00:00,Martin Muadi,1,Anticipo de Clientes,52147.8,0,0,1,Neptune - Panamá,Utility Scale / Orden Parcial,52147.8,52147.8,PO 3174,0,0,0,0,0,0,INV,2022,1428,2023-09-28 16:43:12,52147.8,2022-05,2019,Utility Scale,Utility Scale / Orden Parcial,Martin Muadi
Panama,Renewable Energy & Technical Solutions S.A. (RETSSA),DG,ON-01063,INV/2022/1407,posted,2022-04-26 00:00:00,Martin Muadi,1,SmartACU2000D-D-01-PID/PLC,3994,0,3915.18,1,Neptune - Panamá,Utility Scale / Monitoring,3994,108266,PO 3172,0,0,0,0,0,0,INV,2022,1407,2023-09-28 16:43:40,3994,2022-04,2005,Utility Scale,Other,Martin Muadi
Guatemala,"ROYTEX, S.A.",Utility Scale,ON-01140,INV/2022/1382,posted,2022-03-30 00:00:00,Enrique Isaac Colindres Orellana,1,[Air Switch Puller],4.32,0,1.4,1,Neptune - Panamá,Utility Scale / Energy Storage / Accessories,4.32,26540,PO 3159,0,0,0,0,0,0,INV,2022,1382,2023-09-28 16:44:34,4.32,2022-03,1847,Utility Scale,Other,Enrique Isaac Colindres Orellana
Guatemala,"ROYTEX, S.A.",Utility Scale,ON-01140,INV/2022/1382,posted,2022-03-30 00:00:00,Enrique Isaac Colindres Orellana,1,[PCS Install Rocker Hoist],12997.56,0,4217.87,1,Neptune - Panamá,Utility Scale / Energy Storage / Accessories,12997.56,26540,PO 3159,0,0,0,0,0,0,INV,2022,1382,2023-09-28 16:44:32,12997.56,2022-03,1846,Utility Scale,Other,Enrique Isaac Colindres Orellana
Guatemala,"ROYTEX, S.A.",Utility Scale,ON-01140,INV/2022/1382,posted,2022-03-30 00:00:00,Enrique Isaac Colindres Orellana,1,[External Fan Field Replacement INV&PCS],180.34,0,58.52,1,Neptune - Panamá,Utility Scale / Energy Storage / Accessories,180.34,26540,PO 3159,0,0,0,0,0,0,INV,2022,1382,2023-09-28 16:44:33,180.34,2022-03,1845,Utility Scale,Other,Enrique Isaac Colindres Orellana
Guatemala,"ROYTEX, S.A.",Utility Scale,ON-01140,INV/2022/1382,posted,2022-03-30 00:00:00,Enrique Isaac Colindres Orellana,1,[SLaccessGbSFPModule],1232.62,0,400,1,Neptune - Panamá,Utility Scale / Monitoring,1232.62,26540,PO 3159,0,0,0,0,0,0,INV,2022,1382,2023-09-28 16:44:36,1232.62,2022-03,2002,Utility Scale,Other,Enrique Isaac Colindres Orellana
Guatemala,"ROYTEX, S.A.",Utility Scale,ON-01140,INV/2022/1382,posted,2022-03-30 00:00:00,Enrique Isaac Colindres Orellana,1,SmartACU2000D-D-01-PID/PLC,4500,0,3915.18,1,Neptune - Panamá,Utility Scale / Monitoring,4500,26540,PO 3159,0,0,0,0,0,0,INV,2022,1382,2023-09-28 16:44:31,4500,2022-03,2004,Utility Scale,Other,Enrique Isaac Colindres Orellana
Guatemala,"ROYTEX, S.A.",Utility Scale,ON-01140,INV/2022/1382,posted,2022-03-30 00:00:00,Enrique Isaac Colindres Orellana,1,[Battery Installation Truss],6327,0,3513.51,1,Neptune - Panamá,Utility Scale / Energy Storage / Accessories,6327,26540,PO 3159,0,0,0,0,0,0,INV,2022,1382,2023-09-28 16:44:32,6327,2022-03,1844,Utility Scale,Other,Enrique Isaac Colindres Orellana
Guatemala,"ROYTEX, S.A.",Utility Scale,ON-01140,INV/2022/1382,posted,2022-03-30 00:00:00,Enrique Isaac Colindres Orellana,1,"[Terminal Field ReplacementINV&PCS] Subassembly | Accessories,Accessories Bag,FusionSolar V800R021C10,485 Terminal Field Replacement-INV&PCS",90.17,0,29.26,1,Neptune - Panamá,Utility Scale / Spare parts,90.17,26540,PO 3159,0,0,0,0,0,0,INV,2022,1382,2023-09-28 16:44:34,90.17,2022-03,312,Utility Scale,Other,Enrique Isaac Colindres Orellana
Guatemala,"ROYTEX, S.A.",DG,ON-00944,INV/2021/1306,posted,2021-12-31 00:00:00,Martin Muadi,1,SmartACU2000D-D-00-PLC,4500,0,4000,1,Neptune - Panamá,Utility Scale / Monitoring,4500,887460,PO 3154,0,0,0,0,0,0,INV,2021,1306,2023-09-28 16:27:07,4500,2021-12,1999,Utility Scale,Other,Martin Muadi
Spain,"Aplicaciones Tecnicas de la Energia, S.L.",Utility Scale,ON-00127,INV/2021/1286,posted,2021-11-29 00:00:00,Guillermo Antonio Contreras Aguirre,1,SmartACU2000B-D-PLC,3134,0,2569.6,1,Neptune - Panamá,Utility Scale / Monitoring,3134,13422.5,PO 3093,0,0,0,0,0,0,INV,2021,1286,2023-09-28 16:27:54,3134,2021-11,1998,Utility Scale,Other,Other
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
